Date,CHRW_Volume,CHRW_Close,EHC_Volume,EHC_Close,DHI_Volume,DHI_Close,LW_Volume,LW_Close,FAST_Volume,FAST_Close,THG_Volume,THG_Close,ATO_Volume,ATO_Close,TGT_Volume,TGT_Close,WCC_Volume,WCC_Close,AMG_Volume,AMG_Close,XLK_Volume,XLK_Close,XLF_Volume,XLF_Close,XLI_Volume,XLI_Close,XLV_Volume,XLV_Close,XLY_Volume,XLY_Close,XLP_Volume,XLP_Close,XLU_Volume,XLU_Close,XLRE_Volume,XLRE_Close,XLC_Volume,XLC_Close,XLE_Volume,XLE_Close,XLB_Volume,XLB_Close,SPY_Volume,SPY_Close,sp500_Volume,sp500_Close,days,week
2024-06-10,1321000,82.47567749023438,610900,84.79248046875,1602700,139.58139038085938,1725900,81.75648498535156,6304200,30.36569595336914,99500,121.88887023925781,1060600,110.9709701538086,3051600,138.7166290283203,1126200,176.48916625976562,260800,155.08584594726562,6734800,106.71780395507812,31615200,40.06766891479492,6642600,119.30455780029297,5396700,142.10113525390625,3731000,87.63693237304688,10033800,73.59852600097656,19591400,33.41853332519531,4148800,35.63899612426758,3442900.0,82.64099884033203,22543800,42.5267448425293,5223600,43.1533088684082,35686100,522.933349609375,3622280000,5360.7900390625,1621,858
2024-06-11,1172300,81.37715911865234,387300,83.42137145996094,1813100,136.97073364257812,1102800,83.12403869628906,6752000,30.31299591064453,131000,119.63237762451172,1098500,111.23043060302734,3592400,136.54042053222656,603100,171.94290161132812,211900,153.8362579345703,12719200,108.70256805419922,54584900,39.61191177368164,11217000,118.62398529052734,5194000,141.51133728027344,5566000,87.40584564208984,8583700,73.56059265136719,22694800,33.21568298339844,3492400,35.52692413330078,5804300.0,82.79727172851562,18591200,42.442325592041016,6457200,43.13888168334961,36383400,524.1927490234375,3568030000,5375.31982421875,1622,858
2024-06-12,772600,81.70480346679688,731600,84.2203598022461,3222700,141.06333923339844,1233600,82.66500854492188,4186600,30.916667938232422,129800,118.90570068359375,1185700,111.64364624023438,3064300,137.0914764404297,669800,174.81008911132812,215400,155.2257537841797,17821200,111.10697937011719,46399800,39.573123931884766,11106700,119.75178527832031,6522700,141.21160888671875,7957600,88.31549835205078,14172800,72.7544174194336,24912200,32.998680114746094,7600800,35.77908706665039,4248000.0,82.62146759033203,32560600,41.98736572265625,8174200,43.22066116333008,63251300,528.4979248046875,3962840000,5421.02978515625,1623,858
2024-06-13,818600,81.44462585449219,580200,83.77647399902344,1712200,140.7983856201172,979600,82.40679168701172,4692600,30.801681518554688,256100,117.64359283447266,1537600,111.63402557373047,3470600,135.13009643554688,414500,171.47157287597656,281100,151.95693969726562,12693600,111.98580932617188,39497900,39.54403305053711,8056100,118.98371124267578,4720600,141.09555053710938,5227000,88.38433837890625,8723500,72.8492660522461,22974000,33.074153900146484,3704300,35.95653533935547,3595500.0,81.90845489501953,28495600,41.602760314941406,7937200,43.20623016357422,44760900,529.5620727539062,3530380000,5433.740234375,1624,858
2024-06-14,1009400,80.55809020996094,453700,83.155029296875,1843300,140.13099670410156,904400,82.97103881835938,7239800,30.207590103149414,249300,116.34381866455078,818900,111.61481475830078,5019700,131.84242248535156,1124600,163.96478271484375,397400,148.34817504882812,7864600,112.40547943115234,29083000,39.41797637939453,15315800,117.78785705566406,4109600,141.0472412109375,6105600,87.68610382080078,7246400,72.9820327758789,20280600,32.99396514892578,4975400,35.984554290771484,2402800.0,82.17216491699219,25811400,41.29320526123047,5694400,42.80692672729492,40089900,529.8842163085938,3438650000,5431.60009765625,1625,858
2024-06-17,1252200,82.67804718017578,630900,84.16117095947266,2393900,140.60208129882812,963500,83.30574035644531,6364800,30.85917854309082,147500,118.721923828125,800900,111.74934387207031,5006300,135.4009552001953,550800,162.78367614746094,579400,151.67701721191406,11602600,114.10881042480469,36076900,39.76705551147461,12522100,119.09066009521484,4542800,140.9022216796875,7353200,89.22515869140625,8762000,73.67440032958984,21026400,32.630714416503906,4880900,35.797767639160156,3420600.0,82.56285858154297,29547800,41.40108108520508,7631200,43.12444305419922,55839500,534.1015625,3447840000,5473.22998046875,1628,859
2024-06-18,1211400,82.55278015136719,753000,84.20063018798828,2705800,136.81369018554688,1450500,80.98185729980469,5449800,31.117891311645508,164000,116.4593505859375,699100,112.4316177368164,2969500,133.13133239746094,812500,161.13999938964844,297700,152.9765625,8677800,114.25198364257812,38900300,40.01918029785156,8176500,119.73234558105469,4872600,141.08592224121094,4483800,88.92520904541016,6567100,73.76924896240234,24573600,32.644866943359375,4893400,35.93785095214844,3004500.0,82.07450866699219,29285800,41.57461929321289,6872200,43.07633590698242,41376400,535.45849609375,3544330000,5487.02978515625,1629,859
2024-06-20,1773300,84.30655670166016,521700,83.33258819580078,2821100,138.53123474121094,2293400,78.88749694824219,5544800,31.1993408203125,319500,119.4825210571289,735600,112.60459899902344,2628700,133.91590881347656,992500,161.45492553710938,295900,155.1358184814453,13243000,112.96831512451172,42869100,40.232505798339844,6350700,119.81012725830078,6653600,141.5500030517578,4722800,89.03829956054688,9316300,73.6080093383789,27948000,32.927913665771484,4503300,35.84446334838867,3650900.0,82.4261245727539,34073800,42.33913803100586,6441000,43.119632720947266,70328200,534.0039672851562,3847060000,5473.169921875,1631,859
2024-06-21,4336700,83.63202667236328,1399200,83.70742797851562,3460100,139.74822998046875,3053300,81.14443969726562,11507600,31.30474090576172,349900,119.10702514648438,1457000,111.74934387207031,5651600,136.484375,2442000,161.5927276611328,1269100,156.8751983642578,13560200,112.77083587646484,42530600,40.077362060546875,8231000,119.55734252929688,8535400,141.94644165039062,8623200,89.79061126708984,11594000,73.6649169921875,18990800,32.734500885009766,5287100,35.93785095214844,3724700.0,82.96331787109375,39972600,42.095245361328125,8209800,43.12444305419922,64338600,533.2879638671875,6773800000,5464.6201171875,1632,859
2024-06-24,1310300,85.2701644897461,459600,84.1907730102539,1907500,141.37741088867188,1736600,81.24006652832031,4734200,31.161012649536133,134100,119.5691909790039,821900,113.41179656982422,3933000,139.8093719482422,569700,161.30731201171875,272300,159.59425354003906,13748600,110.00608825683594,45252000,40.489166259765625,8650600,120.06562805175781,6446100,142.77439880371094,5077800,89.40725708007812,9722600,74.45042419433594,17956800,33.16487121582031,5891800,36.1803092956543,3724900.0,83.241455078125,31188200,43.15666198730469,8065200,43.40238952636719,45528700,531.554443359375,3696750000,5447.8701171875,1635,860
2024-06-25,1478200,86.24341583251953,496800,83.71730041503906,1931400,137.83441162109375,1432200,81.44090270996094,4495600,30.868757247924805,119600,117.67247009277344,1214800,111.97997283935547,3336500,137.08213806152344,684800,157.7640380859375,346800,159.89414978027344,9126200,112.02401733398438,32845400,40.1873664855957,11365300,119.04124450683594,5171600,142.32789611816406,4712800,89.04753112792969,10705700,73.97262573242188,25099400,32.851009368896484,4429900,35.670867919921875,3225400.0,84.17179107666016,27666600,43.255950927734375,7292200,42.85133743286133,37936200,533.6015014648438,3591960000,5469.2998046875,1636,860
2024-06-26,1751400,86.01215362548828,474400,83.44108581542969,1630900,137.71664428710938,1511400,80.39851379394531,5300600,30.380069732666016,126900,117.67247009277344,931900,111.57637023925781,2447000,137.45574951171875,658400,155.11643981933594,361400,156.93519592285156,9459600,111.8954086303711,37978500,39.93425369262695,7350500,118.71931457519531,4572700,141.8231658935547,5031800,90.33857727050781,8405200,73.8197250366211,13882000,32.713104248046875,3639300,35.62369155883789,2746500.0,84.18159484863281,23127400,42.8304328918457,6474600,42.822330474853516,38550600,534.2674560546875,3563920000,5477.89990234375,1637,860
2024-06-27,1087500,84.53782653808594,712400,84.69384002685547,1405600,138.5802764892578,2295200,79.80558013916016,4613000,30.341739654541016,181800,118.95298767089844,644600,111.99919891357422,2273600,137.0354461669922,511500,155.80540466308594,270900,155.58566284179688,7923600,111.94982147216797,25466100,39.88557815551758,4804100,118.84613037109375,4637900,141.59019470214844,4228200,90.89045715332031,4592300,73.50437927246094,10899600,32.77016830444336,3571700,35.9444580078125,2988500.0,84.66144561767578,15631600,42.929725646972656,16279600,42.70149230957031,35041500,535.1097412109375,3589530000,5482.8701171875,1638,860
2024-06-28,3426300,84.91362762451172,1001800,84.62478637695312,2792000,138.3153076171875,5214900,80.40806579589844,11843800,30.10698127746582,352700,120.77266693115234,1452600,112.09529876708984,12772300,138.268310546875,1061600,156.02194213867188,628100,156.17544555664062,12488200,111.89045715332031,44045100,40.021873474121094,9796400,118.89492797851562,7656800,141.47372436523438,7914600,89.88029479980469,8396900,73.17948913574219,23063000,32.40399169921875,5569800,36.23691940307617,4025100.0,83.8877944946289,25670000,43.09519958496094,7750600,42.686988830566406,76144500,533.00390625,7199220000,5460.47998046875,1639,860
2024-07-01,907300,83.65129089355469,975700,84.3481216430664,2477900,134.4778594970703,1715300,79.12659454345703,4709200,29.747652053833008,209600,120.32015228271484,853400,111.45146179199219,2638900,136.12013244628906,671500,152.7050323486328,290000,154.9358673095703,9281600,112.7362060546875,36131100,40.109493255615234,10008500,117.61688232421875,6562000,140.6777801513672,6393200,90.18582153320312,9275300,72.6634521484375,16757800,32.180484771728516,5700100,35.887855529785156,3213100.0,83.53524780273438,24563200,43.11884307861328,8647400,42.02959442138672,40297800,534.1010131835938,3488760000,5475.08984375,1642,861
2024-07-02,1396100,83.01531219482422,648400,84.55562591552734,3632800,132.70143127441406,2222300,79.12659454345703,5435000,30.068647384643555,213500,121.9665298461914,806400,111.97036743164062,3296400,135.79319763183594,352800,154.90975952148438,334300,157.954833984375,7076600,113.30004119873047,27033100,40.5767822265625,6789000,118.26078033447266,7536100,140.163330078125,5884600,91.9400634765625,8233400,73.169921875,16724200,32.346923828125,3985500,36.0388069152832,2934400.0,84.2795181274414,25226800,43.08574676513672,13117200,42.10693359375,40434800,537.6952514648438,3329950000,5509.009765625,1643,861
2024-07-03,799700,84.32581329345703,547800,85.02005004882812,1616800,133.50621032714844,857900,79.06922149658203,2546800,30.035112380981445,95500,120.90745544433594,403100,110.66346740722656,1633300,135.24217224121094,283900,156.73060607910156,255800,156.65528869628906,6249200,114.82830810546875,21113200,40.450225830078125,5467700,118.69004821777344,7654000,139.09559631347656,4379600,92.52645111083984,5600600,73.04569244384766,13241200,32.54190444946289,2359100,36.001060485839844,2081200.0,84.30889892578125,16280000,43.274864196777344,4591200,42.42113494873047,32789900,540.0949096679688,2179470000,5537.02001953125,1644,861
2024-07-05,1430300,83.34294128417969,860600,84.23941040039062,1657100,133.044921875,2048300,78.80143737792969,5106600,30.260292053222656,394700,119.31884765625,1429200,110.14456176757812,3562200,136.0360565185547,717300,152.02590942382812,420800,154.72596740722656,6671800,115.1794662475586,21421100,40.440486907958984,6367100,118.26078033447266,4846900,140.17303466796875,3996400,93.28038024902344,7202900,73.94395446777344,13830600,32.59897232055664,3785800,36.133140563964844,3344400.0,85.94435119628906,23450400,42.5987663269043,8846800,42.488807678222656,41488400,543.209228515625,3253080000,5567.18994140625,1646,861
2024-07-08,1043200,83.46820831298828,478100,82.97459411621094,1666000,133.65341186523438,2323700,76.96528625488281,8082600,30.102190017700195,156300,120.88819885253906,867600,109.6256332397461,5183800,138.90342712402344,532800,154.1912384033203,224600,154.79595947265625,7671000,115.96587371826172,27779300,40.33340072631836,7405600,118.4071273803711,4001500,140.0177459716797,3676800,93.3247299194336,4486800,73.82929229736328,13634400,32.63226318359375,4443200,36.218048095703125,3043300.0,85.17069244384766,19595000,42.33873748779297,10496800,42.61448669433594,36110500,543.8361206054688,3185670000,5572.85009765625,1649,862
2024-07-09,1388700,83.40076446533203,412600,82.97459411621094,1721800,133.4767608642578,3471300,73.50337982177734,6469800,29.972829818725586,173700,119.47288513183594,942100,110.28868865966797,2848400,137.8573760986328,382700,151.69125366210938,315500,154.6659698486328,8678600,115.87189483642578,33140000,40.64493179321289,4617900,117.89004516601562,8336700,140.69717407226562,3656000,93.63516235351562,5635700,73.63816833496094,21601200,32.72736358642578,3679200,36.227481842041016,2347500.0,85.43509674072266,19086600,41.9652214050293,5951000,42.179447174072266,27289700,544.364990234375,3232920000,5576.97998046875,1650,862
2024-07-10,1653700,82.3311538696289,503400,83.76510620117188,2926300,137.00015258789062,3115900,74.56491088867188,6881200,30.427976608276367,150400,120.23350524902344,803200,112.44124603271484,4105700,136.46568298339844,488500,156.30735778808594,317400,159.48428344726562,8749400,117.55348205566406,28445400,40.80069351196289,6930900,118.94369506835938,5342300,142.02700805664062,4557800,94.33982849121094,7249100,73.96306610107422,13800000,33.036476135253906,3935600,36.482208251953125,5169400.0,85.97372436523438,19320800,42.2489013671875,7915400,42.744998931884766,38701200,549.7515869140625,3336100000,5633.91015625,1651,862
2024-07-11,1084800,83.22731018066406,1038800,84.8817138671875,4564700,146.95204162597656,2469100,75.48297882080078,8019800,30.74418830871582,196900,119.848388671875,940900,115.18956756591797,4727800,141.40652465820312,864000,162.87225341796875,308800,165.01235961914062,14106000,114.6106948852539,45836600,41.1219596862793,11113900,120.45586395263672,7690700,143.0267791748047,8996000,93.14241027832031,11414600,73.68594360351562,29766400,33.64042663574219,8693400,37.45393753051758,3949100.0,84.79854583740234,22684800,42.6885986328125,11914000,43.32988357543945,53054200,545.0112915039062,4020950000,5584.5400390625,1652,862
2024-07-12,1702400,83.60311126708984,482400,85.51412963867188,4024000,150.8876495361328,2127600,75.5020980834961,14576000,31.3526554107666,184800,121.94728088378906,816000,116.21778869628906,2675700,142.76083374023438,1254300,167.58677673339844,312200,166.83172607421875,9767600,115.63449096679688,39041200,41.25825500488281,10565200,121.14852142333984,6614600,143.91978454589844,5453600,94.35952758789062,10028200,74.0108413696289,16524200,33.88771438598633,5322200,37.72753143310547,3443500.0,84.52433776855469,18117200,42.797340393066406,9796000,43.74558639526367,53084400,548.4490356445312,3700280000,5615.35009765625,1653,862
2024-07-15,1755500,83.86328887939453,474100,84.47657012939453,2547300,149.3369598388672,2546800,73.54163360595703,10385800,32.49771499633789,241900,123.73806762695312,588400,116.1120834350586,3645900,141.31312561035156,680400,171.4351348876953,176200,168.2912139892578,8628000,115.84221649169922,46561200,41.861846923828125,9680800,122.01679229736328,5804100,143.4150390625,5080200,94.25113677978516,8481200,73.5808334350586,29827600,33.06501007080078,4828400,37.88791275024414,3543000.0,84.82794189453125,30792000,43.445068359375,6485200,43.634403228759766,40584300,549.9573364257812,3620470000,5631.22021484375,1656,863
2024-07-16,1606800,84.54744720458984,323800,86.10701751708984,3237700,159.24957275390625,2407000,74.50751495361328,7235400,33.07263946533203,255500,126.87676239013672,697500,117.56311798095703,3391800,144.7782440185547,837700,180.35240173339844,242000,171.79998779296875,7652200,115.45642852783203,52243100,42.33887481689453,15501400,125.06063842773438,7602500,145.46311950683594,4123200,95.94131469726562,7987300,74.2879638671875,15009200,33.32180404663086,5753700,38.24641418457031,3843000.0,85.05317687988281,24129400,43.638912200927734,7465600,44.480316162109375,36475300,553.2185668945312,4041760000,5667.2001953125,1657,863
2024-07-17,1279700,85.73271179199219,374300,85.8105697631836,4137400,154.58766174316406,2418200,75.5499267578125,9501000,33.53257751464844,158900,128.8312225341797,794700,119.78292846679688,3353700,145.63751220703125,831900,172.9804229736328,211000,172.45977783203125,12440400,110.96559143066406,54773300,42.66014099121094,14511200,123.46066284179688,10395500,146.12318420410156,5797200,94.33982849121094,18297900,75.24356079101562,27516000,33.34082794189453,7445800,38.58604431152344,5222000.0,83.77027130126953,29435400,44.073890686035156,8790400,44.38847732543945,57119000,545.4618530273438,4246450000,5588.27001953125,1658,863
2024-07-18,1457200,84.2198257446289,457900,84.25917053222656,9608600,170.20252990722656,3315900,75.61685943603516,8809400,32.97681427001953,154300,128.41725158691406,1169200,118.40875244140625,2927400,142.0509796142578,824200,168.6005401611328,311500,169.42079162597656,10837200,110.9754867553711,58731300,42.1441650390625,9267900,122.49483489990234,11033400,142.80352783203125,4375200,93.37893676757812,14877200,74.87088012695312,13542600,33.31229019165039,6016200,38.26528549194336,4524600.0,83.7212905883789,32867600,44.154266357421875,8910200,43.94860076904297,56270400,541.2700805664062,4007510000,5544.58984375,1659,863
2024-07-19,1400300,85.626708984375,534900,84.3481216430664,4125200,170.6147003173828,1607000,74.09630584716797,6452600,32.52646255493164,488700,129.44741821289062,1031800,118.14929962158203,3187000,139.8467254638672,538200,166.7698516845703,181700,167.88136291503906,8472800,109.23947143554688,47220000,41.71581268310547,9955300,121.82168579101562,5985700,143.531494140625,3872200,92.54615020751953,11816500,74.62242126464844,12985400,33.350341796875,5259100,38.218109130859375,3402800.0,83.34916687011719,26500200,43.67201232910156,9365200,43.557064056396484,65509100,537.6756591796875,3760570000,5505.0,1660,863
2024-07-22,1549400,86.90831756591797,701000,85.28684997558594,3653700,173.8731231689453,2194400,75.88462829589844,3589600,32.713314056396484,241300,127.91658782958984,925300,118.68743896484375,3692800,141.05162048339844,455000,169.53555297851562,209400,171.25018310546875,10601600,111.82616424560547,29071100,41.949459075927734,8334900,123.06067657470703,5190200,144.35659790039062,4808400,93.56619262695312,9408200,74.67021179199219,12965400,33.63091278076172,5233000,38.59547805786133,4204700.0,83.70171356201172,21527600,43.39779281616211,7526200,43.70207977294922,43346700,543.2191772460938,3375180000,5564.41015625,1663,864
2024-07-23,1254600,87.33229064941406,562600,85.72164154052734,3051100,173.2842559814453,2473300,75.18651580810547,3275200,32.53125762939453,144900,126.9249267578125,629500,119.67721557617188,1622400,140.3511199951172,654900,168.80722045898438,200700,171.6200714111328,5530800,111.38103485107422,23800400,42.02733612060547,9432900,122.8265380859375,3553300,144.2692413330078,4823600,93.14733123779297,6937900,74.40264129638672,12686400,33.42167282104492,4351500,38.52943801879883,4242400.0,83.58419799804688,33103800,42.70751190185547,6493400,43.876094818115234,34439600,542.3670043945312,3500210000,5555.740234375,1664,864
2024-07-24,1160300,86.9275894165039,665400,87.86589050292969,3280400,167.89613342285156,22845200,53.95603561401367,5928600,32.24858093261719,255900,126.27020263671875,837700,120.98411560058594,3029500,136.7832489013672,486500,162.0159454345703,315000,169.2108917236328,14300800,106.77149200439453,47786900,41.45295715332031,11370800,120.18269348144531,6870400,145.4728240966797,8200800,89.33827209472656,10620400,74.33574676513672,25284800,33.79735565185547,5606900,38.00112533569336,7701200.0,81.40034484863281,29328600,42.71223831176758,8549000,43.31538391113281,74515300,530.0755615234375,3945550000,5427.1298828125,1665,864
2024-07-25,1765000,86.15669250488281,756300,89.56551361083984,2838500,169.4958953857422,14857200,50.69495391845703,6465000,33.08701705932617,278000,126.0295181274414,900400,120.05199432373047,3019700,136.63381958007812,565800,165.25411987304688,222600,173.73931884765625,21158000,105.62899780273438,44862000,41.60873031616211,14738900,121.14852142333984,11472800,144.7448272705078,10240800,88.98839569091797,15686200,74.24974822998047,26666000,33.51678466796875,8353400,37.79357147216797,7788500.0,80.460205078125,36437400,43.44980239868164,10052000,43.43622970581055,61158300,527.3136596679688,4592120000,5399.22021484375,1666,864
2024-07-26,1379100,86.2145004272461,573000,90.5240249633789,3353900,173.65721130371094,9809100,54.23336410522461,5994800,33.90612030029297,247100,129.56295776367188,504400,121.23396301269531,2427000,139.16493225097656,524000,167.8131561279297,349100,176.95819091796875,11697800,106.96931457519531,32636300,42.26099395751953,10620800,123.2167739868164,6028800,145.56021118164062,4529400,89.98377227783203,10271900,75.00466918945312,16706400,33.84490966796875,5702800,38.4256591796875,6660500.0,81.96834564208984,23730800,43.58690643310547,7069800,44.14678955078125,53763800,533.219482421875,3638770000,5459.10009765625,1667,864
2024-07-29,1297400,86.00251007080078,988400,90.41532897949219,1527700,175.3943634033203,5299800,53.77432632446289,4358000,34.108482360839844,137900,129.79403686523438,620400,122.07960510253906,2487000,137.1288299560547,728400,169.51588439941406,608500,183.83580017089844,7343800,106.49452209472656,35195700,42.20258331298828,8946500,123.00214385986328,8227200,145.64756774902344,7145600,91.4867172241211,9115000,75.0333251953125,15151200,33.9970817565918,5418100,38.670955657958984,4184300.0,82.69303894042969,27156600,43.21340560913086,7049600,44.224124908447266,39515800,533.5328979492188,3379970000,5463.5400390625,1670,865
2024-07-30,973400,86.08922576904297,1191200,91.63075256347656,2011200,177.09230041503906,6622300,56.920650482177734,5181200,34.15666961669922,179200,133.69334411621094,1105000,123.21353149414062,2379200,138.1842498779297,606100,168.09857177734375,414500,184.75547790527344,10694600,103.81880187988281,31418700,42.68935012817383,7811200,123.36310577392578,7269400,145.77374267578125,4281000,90.97915649414062,11818400,74.52686309814453,16696400,34.17304229736328,4674000,38.9539794921875,5373800.0,83.02599334716797,25673200,43.884769439697266,8502200,44.07912063598633,46853600,530.8297729492188,3777740000,5436.43994140625,1671,865
2024-07-31,4435500,85.8097915649414,986100,91.8382568359375,3137100,176.5917205810547,4638200,57.39881134033203,9807200,34.089210510253906,180900,132.3743438720703,1809400,122.88680267333984,5743700,140.48187255859375,1086500,172.19300842285156,326600,185.55516052246094,14614000,108.2156982421875,38694800,42.58226013183594,10947600,124.73868560791016,8417800,145.23988342285156,4993600,92.38848876953125,10474100,74.39308166503906,21765400,34.61530685424805,8786900,38.85963821411133,4545600.0,84.01509857177734,36173800,44.06916046142578,10466800,44.53832244873047,65663400,539.4581298828125,4546910000,5522.2998046875,1672,865
