Date,CHRW_Volume,CHRW_Close,EHC_Volume,EHC_Close,DHI_Volume,DHI_Close,LW_Volume,LW_Close,FAST_Volume,FAST_Close,THG_Volume,THG_Close,ATO_Volume,ATO_Close,TGT_Volume,TGT_Close,WCC_Volume,WCC_Close,AMG_Volume,AMG_Close,XLK_Volume,XLK_Close,XLF_Volume,XLF_Close,XLI_Volume,XLI_Close,XLV_Volume,XLV_Close,XLY_Volume,XLY_Close,XLP_Volume,XLP_Close,XLU_Volume,XLU_Close,XLRE_Volume,XLRE_Close,XLC_Volume,XLC_Close,XLE_Volume,XLE_Close,XLB_Volume,XLB_Close,SPY_Volume,SPY_Close,sp500_Volume,sp500_Close
2018-02-07,2069300,76.45915222167969,846338,37.670902252197266,8490300,42.26424789428711,1652700,50.309837341308594,10938400,10.756807327270508,156600,86.46121215820312,1071500,64.44698333740234,6521900,58.01512908935547,552300,60.49772262573242,590000,183.02996826171875,47425200,29.8498592376709,102699400,24.30331039428711,22666800,66.10688781738281,17338000,72.94078826904297,26274000,48.18278121948242,17526900,43.90400695800781,55760400,18.554845809936523,10201500,23.017417907714844,,,49207400,24.11724853515625,33502000,25.199588775634766,167376100,235.5939483642578,4646300000,2681.659912109375
2018-02-08,1641300,74.7246322631836,790904,36.826629638671875,6733800,40.675567626953125,1622100,48.365665435791016,11302000,10.536580085754395,221700,83.45877075195312,1126100,64.83293151855469,5705500,56.32021713256836,638500,60.012577056884766,719000,174.49557495117188,55628600,28.61321449279785,135270500,23.233999252319336,27282100,63.55659866333008,20252500,70.40970611572266,31484000,46.26137161254883,32928400,42.95827865600586,52083800,18.34653663635254,10497600,22.29694175720215,,,55542200,23.388118743896484,25600000,24.314573287963867,246449500,226.7571258544922,5333840000,2581.0
2018-02-09,2591400,73.79955291748047,850989,36.74076461791992,9567400,40.24644470214844,1810400,48.1270637512207,14803600,10.80530071258545,370600,83.35712432861328,736400,66.60672760009766,7733200,57.38151168823242,627900,61.12841796875,593000,175.59649658203125,72700400,29.314592361450195,149504900,23.678829193115234,40362500,64.24420928955078,35535700,71.4099349975586,42795200,46.570838928222656,34912000,43.04644012451172,72845000,18.7322940826416,9654500,22.82024383544922,,,70348200,23.37059211730957,52835000,24.738025665283203,283565300,230.1633758544922,5690110000,2619.550048828125
2018-02-12,1357100,75.31108093261719,745652,37.11281967163086,7880100,40.940345764160156,1267300,48.674964904785156,13712000,10.675986289978027,302500,84.5925064086914,996800,66.01547241210938,4624500,56.9300422668457,276400,61.12841796875,380400,176.52200317382812,35629600,29.840627670288086,83571800,24.012454986572266,20776900,65.2800064086914,13389200,72.07970428466797,25119000,47.20359420776367,21013600,43.487239837646484,53008800,18.875015258789062,5294500,22.88091468811035,,,49913800,23.752683639526367,20940400,25.237695693969727,143736000,233.543212890625,4069220000,2656.0
2018-02-13,1181400,76.58303833007812,802595,36.6692008972168,5842400,40.949485778808594,1404800,48.19775390625,7735200,10.823482513427734,97500,85.218017578125,552000,66.04009246826172,4417500,58.514095306396484,361800,60.93436050415039,638600,177.242919921875,19084000,29.914451599121094,43365500,24.115110397338867,12974600,65.4279556274414,8415200,72.13186645507812,10301600,47.44839859008789,11994500,43.68760681152344,50134400,18.959884643554688,3049300,23.047760009765625,,,24570000,23.6545352935791,13552600,25.17418098449707,81223600,234.12408447265625,3503540000,2662.93994140625
2018-02-14,1482300,76.343505859375,601977,37.212989807128906,5377600,41.469905853271484,1668100,47.932640075683594,10199600,11.041688919067383,79000,86.8599853515625,499000,65.89226531982422,7388700,59.678348541259766,674600,61.61355972290039,689100,184.56918334960938,32117600,30.46354866027832,57379700,24.688261032104492,13482800,66.25483703613281,10110800,72.94950103759766,13462600,48.205875396728516,20370500,43.663543701171875,40682200,18.74772071838379,4055300,22.90365982055664,,,39513800,23.998056411743164,15999400,25.512943267822266,120735700,237.28392028808594,4011940000,2698.6298828125
2018-02-15,1382500,76.77301788330078,819941,37.79969024658203,7143500,41.18686294555664,3528800,48.95774459838867,9964800,11.247772216796875,174200,86.53941345214844,479400,67.27185821533203,3428600,60.22483825683594,458800,61.8076286315918,609600,185.3875274658203,24305000,31.044958114624023,66976000,24.825130462646484,10800400,67.25580596923828,9519100,73.75838470458984,11181600,48.63541030883789,14788900,44.38487243652344,33008200,19.164331436157227,2924100,23.11601448059082,,,32938800,23.938467025756836,12298200,25.70349884033203,111200300,240.31161499023438,3696140000,2731.199951171875
2018-02-16,875700,76.50045776367188,483065,37.27738571166992,6271700,41.60686111450195,1263800,49.11682891845703,7969200,11.061894416809082,100500,87.10236358642578,550900,68.12592315673828,4279000,59.95555114746094,295800,62.09870910644531,366900,186.84890747070312,20334200,30.99881935119629,47508200,24.79091453552246,11161700,67.27320861816406,9323000,74.2889633178711,9497200,48.399864196777344,11591600,44.56119155883789,40133000,19.33406639099121,7702800,23.2677001953125,,,27582200,23.878873825073242,16917000,25.610336303710938,160420100,240.38206481933594,3646920000,2732.219970703125
2018-02-20,1204400,74.3116455078125,633402,37.23445129394531,5088400,41.23251724243164,1143100,47.97682189941406,5726400,10.958850860595703,210500,85.03036499023438,599000,67.39502716064453,7086000,58.182762145996094,338700,62.53533172607422,477300,182.47462463378906,33835200,31.0264892578125,58236100,24.713924407958984,11838900,66.59430694580078,8872100,73.47135162353516,11751400,48.25205612182617,16069800,43.55134201049805,33546600,19.083330154418945,12237200,23.032590866088867,,,35616200,23.749177932739258,10487400,25.496000289916992,86369700,238.87698364257812,3646920000,2716.260009765625
2018-02-21,1219900,74.48511505126953,662565,37.76392364501953,5067200,41.02252197265625,877100,47.28753662109375,8109200,10.987136840820312,134500,85.3431167602539,582500,66.54923248291016,8645200,58.262630462646484,499100,62.53533172607422,466400,184.16001892089844,29102400,30.82809066772461,44578800,24.74814224243164,8650500,66.6117172241211,9417400,73.16695404052734,9906200,48.18278121948242,15207400,43.0304069519043,44922800,18.832582473754883,3924000,22.607887268066406,,,25090800,23.349557876586914,9994600,25.40708351135254,98883700,237.6887664794922,3789040000,2701.330078125
2018-02-22,982000,74.41078186035156,451389,37.9499397277832,3527200,40.523521423339844,1400100,47.4996223449707,4811600,10.948746681213379,255500,84.75670623779297,470500,66.40141296386719,6987100,59.91563415527344,290300,63.06900405883789,421100,182.01673889160156,21958800,30.864988327026367,47602700,24.542831420898438,10545200,67.05560302734375,6316100,73.05387878417969,8887600,48.24282455444336,10239200,43.142601013183594,40257800,18.92902374267578,2969600,22.86574363708496,,,30660600,23.605451583862305,9058800,25.576459884643555,110511300,237.99688720703125,3720620000,2703.9599609375
2018-02-23,1003400,76.50873565673828,318021,37.935638427734375,3901200,40.71580505371094,707000,48.347991943359375,4759600,11.152813911437988,94500,85.51513671875,504900,68.23131561279297,5475600,60.219078063964844,198200,63.9422607421875,274100,185.1148223876953,20772400,31.510995864868164,41187300,24.910682678222656,6603300,67.6126480102539,5498500,74.21937561035156,5986000,48.917152404785156,10321100,43.55936050415039,41284800,19.422786712646484,3106500,23.282859802246094,,,31369600,24.11724853515625,7064000,25.953327178955078,92766400,241.79037475585938,3200360000,2747.300048828125
2018-02-26,854100,78.16063690185547,412422,38.36493682861328,4796000,40.560157775878906,623700,48.26845169067383,4886400,11.326568603515625,80400,86.2500991821289,238400,67.90087127685547,5779300,61.40894317626953,355300,63.99077606201172,357900,189.83981323242188,21594400,32.00473403930664,55124200,25.28707504272461,8623300,68.54399871826172,6266100,75.15878295898438,7796800,49.32823944091797,10100400,43.83185577392578,27209800,19.364933013916016,2436200,23.366291046142578,,,24312800,24.260967254638672,6509000,26.067665100097656,86491400,244.59814453125,3436590000,2779.60009765625
2018-02-27,1147400,77.2025146484375,1363342,39.09474563598633,4954100,39.69036102294922,530100,48.06520080566406,5343600,11.18311882019043,300200,86.45339965820312,349800,66.95906066894531,6234300,60.34684753417969,207700,62.29277038574219,512500,185.3486328125,25581200,31.681726455688477,72752100,25.04755210876465,11019300,67.68230438232422,7460700,74.37594604492188,12569200,48.28439712524414,9832600,43.25481033325195,36402400,19.056324005126953,5371800,22.86574363708496,,,26931400,23.945476531982422,11837200,25.707731246948242,99099200,241.5437774658203,3752070000,2744.280029296875
2018-02-28,1573000,77.11165618896484,679409,38.10736846923828,9253700,38.36276626586914,941000,47.800086975097656,7005200,11.055831909179688,136000,84.37357330322266,503500,66.4964370727539,5520500,60.219078063964844,596900,60.40069580078125,499800,184.4815673828125,30464000,31.45561981201172,65254700,24.696815490722656,16203900,66.71614837646484,6279000,73.18433380126953,12098800,48.06731414794922,13726400,42.80599594116211,23892200,18.925172805786133,3312500,22.83541488647461,,,35244000,23.395122528076172,11141400,25.25040626525879,121907800,239.09701538085938,4244570000,2713.830078125
2018-03-01,1863300,74.45549011230469,833768,38.486568450927734,9601400,38.71068572998047,776000,48.1270637512207,11552800,10.86793327331543,101200,83.45877075195312,803900,66.21552276611328,7084400,59.196922302246094,379100,59.139312744140625,418500,180.5943145751953,42973600,30.934219360351562,82467900,24.26909065246582,35549400,65.41056823730469,12720300,72.01880645751953,19060600,47.550010681152344,27808600,42.70983123779297,43182600,18.92902374267578,5627200,22.72164535522461,,,45950000,23.360074996948242,19925000,24.99209976196289,176855100,235.62042236328125,4514490000,2677.669921875
2018-03-02,1418600,74.29780578613281,752566,39.4095573425293,4976000,38.5001106262207,731200,48.93124771118164,8629200,10.99319839477539,111800,84.3423080444336,636900,65.42242431640625,4956200,60.011470794677734,1056500,58.89674377441406,264400,182.6499481201172,38392200,31.22952651977539,78991200,24.328975677490234,27076400,65.39315032958984,11206000,72.74945831298828,14530800,47.59619903564453,25965400,43.07047653198242,33714200,18.878875732421875,4863200,22.645811080932617,,,29157800,23.468740463256836,16019400,24.966693878173828,139083200,236.83502197265625,3891250000,2691.25
2018-03-05,1303700,74.52188110351562,1015028,39.888954162597656,4592900,38.6557502746582,1070700,49.38193130493164,12583200,11.16695499420166,153200,86.6879653930664,589700,66.59556579589844,7654800,60.003475189208984,465200,59.72149658203125,425100,183.31243896484375,21777800,31.547908782958984,58952100,24.67115592956543,23038400,66.17649841308594,11028800,73.41047668457031,9988000,48.16429901123047,18859700,43.44715881347656,31000800,19.264638900756836,2574200,22.96433448791504,,,25663000,23.717626571655273,13161200,25.29698371887207,97307400,239.57228088378906,3733640000,2720.93994140625
2018-03-06,941200,74.69624328613281,895864,40.79045867919922,5429300,39.77276611328125,784800,50.212623596191406,9447600,11.409408569335938,229900,87.62622833251953,825100,66.12464904785156,20019700,57.32832336425781,197700,60.54624557495117,290600,186.8586883544922,20303800,31.617122650146484,49746100,24.773799896240234,18536300,66.47244262695312,9573300,73.30612182617188,15151800,48.49685287475586,20784300,43.47922134399414,41416000,19.006179809570312,11143400,23.055339813232422,,,31355800,23.73165512084961,17615000,25.576459884643555,79213200,240.1796417236328,3389030000,2728.1201171875
2018-03-07,1183500,74.71282958984375,1062542,41.64190673828125,3937200,39.78192138671875,872200,49.76192855834961,10020000,11.443754196166992,248500,89.24473571777344,797400,65.64549255371094,7684600,57.04082489013672,432000,59.96406173706055,411600,185.20242309570312,22219600,31.792482376098633,41530200,24.731033325195312,13625400,66.46375274658203,6868200,73.68011474609375,10527400,48.16891860961914,12592900,43.08650588989258,33357600,18.86344337463379,19120500,23.153940200805664,,,24725200,23.55286979675293,16786600,25.483304977416992,87063500,240.0916290283203,3406690000,2726.800048828125
2018-03-08,1045700,74.37248992919922,1223815,40.90495300292969,4176300,39.910099029541016,846300,50.08007049560547,6780000,11.419508934020996,140900,89.50399017333984,504800,65.94291687011719,8753900,55.699275970458984,497700,60.74030303955078,396700,186.60537719726562,15248000,31.930889129638672,50803000,24.808025360107422,10849100,66.81193542480469,6403000,74.17588806152344,8073000,48.32134246826172,10725100,43.47922134399414,24517600,19.0023193359375,2200900,23.335948944091797,,,16026600,23.54586410522461,10334600,25.504474639892578,66901200,241.25347900390625,3206040000,2738.969970703125
2018-03-09,1630600,76.1488037109375,879146,41.7635612487793,2777500,40.10237121582031,966600,50.6633186340332,10512000,11.71247386932373,254700,91.91580200195312,475000,66.2816162109375,6813000,56.29018783569336,426600,62.29277038574219,345700,191.0576171875,24685000,32.53537368774414,54595700,25.40684700012207,13092600,68.28286743164062,8253100,75.2457275390625,7249400,49.069576263427734,11486800,43.759735107421875,26197000,19.056324005126953,2277300,23.48763656616211,,,22786200,23.994556427001953,11726400,25.966033935546875,113625300,245.45184326171875,3376870000,2786.570068359375
2018-03-12,783600,75.5594482421875,595818,41.906646728515625,2671800,40.596778869628906,798000,50.60145568847656,7238800,11.680146217346191,509900,92.48145294189453,407300,67.0251235961914,3665100,56.43393325805664,200500,61.8076286315918,355500,189.71319580078125,27012400,32.63688659667969,51784500,25.321298599243164,11093600,67.43859100341797,5760200,74.92391204833984,8513200,49.231231689453125,10915700,43.67958450317383,32463600,19.137331008911133,3270400,23.601390838623047,,,18972000,23.987550735473633,9550400,25.90252113342285,71924800,245.14381408691406,3216960000,2783.02001953125
2018-03-13,937000,76.12391662597656,903909,41.577510833740234,5324400,40.9813232421875,391700,49.903324127197266,6342800,11.670044898986816,286700,92.79566955566406,639400,66.93425750732422,4485800,56.83320617675781,648000,61.5650520324707,409100,189.92750549316406,27618800,32.26312255859375,47049400,25.038999557495117,11518800,67.10781860351562,6400700,75.01961517333984,11325800,48.884822845458984,12406100,43.64752960205078,37745000,19.179767608642578,2837200,23.67723274230957,,,21461800,23.81577491760254,12138400,25.796655654907227,91968900,243.55943298339844,3324290000,2765.31005859375
